delivery_id,delivery_partner,package_type,package_weight_kg,vehicle_type,delivery_mode,region,customer_address,latitude,longitude,warehouse_latitude,warehouse_longitude,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
22954,blue dart,fragile items,19.33,ev bike,standard,central,"House 10, Kirti Nagar, New Delhi",28.41724,77.03178,28.6417,77.22177,stormy,126.9,34.72,delivered,738.66
22966,blue dart,furniture,7.38,truck,two day,west,"House 231, Vasant Kunj, New Delhi",28.75933,76.97878,28.6417,77.22177,stormy,61,19.96,delivered,364.88
22988,blue dart,pharmacy,48.99,truck,same day,west,"House 22, Green Park, New Delhi",28.59485,77.10736,28.6417,77.22177,cold,9.7,25.06,delivered,223.68
23027,blue dart,fragile items,28.63,van,two day,north,"House 323, Okhla, New Delhi",28.73515,76.88522,28.6417,77.22177,stormy,240.6,7.79,delivered,1226.37
23028,blue dart,clothing,44.71,scooter,same day,central,"House 74, Sarita Vihar, New Delhi",28.84385,77.03043,28.6417,77.22177,cold,170.4,6.53,delivered,971.59
23065,blue dart,pharmacy,32.79,scooter,same day,central,"House 442, Rohini, New Delhi",28.7538,77.33656,28.6417,77.22177,hot,173.5,34.52,delivered,1071.06
23076,blue dart,fragile items,9.13,scooter,express,south,"House 284, Hauz Khas, New Delhi",28.82124,77.24996,28.6417,77.22177,hot,53.2,4.77,delivered,330.31
23102,blue dart,documents,73.76,van,two day,west,"House 183, Kirti Nagar, New Delhi",28.55447,77.05584,28.6417,77.22177,stormy,28.6,31.47,delivered,237.41
23108,blue dart,clothing,30.51,ev bike,standard,south,"House 167, Tilak Nagar, New Delhi",28.70295,77.30256,28.6417,77.22177,foggy,119.4,5.97,delivered,614.91
23114,blue dart,electronics,50.61,bike,express,north,"House 63, Shahdara, New Delhi",28.48852,77.20766,28.6417,77.22177,hot,293.2,19.19,failed,1573.57
23125,blue dart,furniture,44.86,bike,standard,west,"House 426, Rohini, New Delhi",28.6026,77.18919,28.6417,77.22177,stormy,149.9,1.62,delivered,754.36
23128,blue dart,clothing,54.55,scooter,express,north,"House 326, Shalimar Bagh, New Delhi",28.50074,77.30498,28.6417,77.22177,foggy,183.9,17.22,delivered,1021.16
23130,blue dart,cosmetics,77.68,bike,two day,south,"House 418, Malviya Nagar, New Delhi",28.76284,77.19497,28.6417,77.22177,rainy,34.5,31.2,delivered,266.1
23137,blue dart,pharmacy,48.91,ev bike,standard,south,"House 14, Connaught Place, New Delhi",28.69899,76.84724,28.6417,77.22177,hot,90.5,13.19,delivered,492.07
23141,blue dart,pharmacy,71.45,scooter,two day,west,"House 33, Patel Nagar, New Delhi",28.64836,77.11265,28.6417,77.22177,foggy,109.7,4.73,delivered,562.69
23143,blue dart,cosmetics,38.19,truck,standard,central,"House 428, Punjabi Bagh, New Delhi",28.5088,77.01942,28.6417,77.22177,stormy,49.6,36.42,delivered,357.26
23147,blue dart,fragile items,61.34,bike,two day,central,"House 173, Pitampura, New Delhi",28.44155,77.04209,28.6417,77.22177,foggy,171.2,22.88,delivered,924.64
23156,blue dart,documents,44.24,bike,standard,south,"House 494, Mayur Vihar, New Delhi",28.69202,77.31942,28.6417,77.22177,stormy,56.5,45.87,delivered,420.11
23171,blue dart,groceries,11.31,truck,express,central,"House 373, Kirti Nagar, New Delhi",28.44242,76.97645,28.6417,77.22177,cold,13.6,38.31,delivered,232.93
23176,blue dart,cosmetics,43.51,scooter,same day,south,"House 93, Chandni Chowk, New Delhi",28.82928,76.9685,28.6417,77.22177,clear,135,30.41,delivered,866.23
23178,blue dart,clothing,43.42,truck,two day,central,"House 42, Okhla, New Delhi",28.57483,77.13594,28.6417,77.22177,cold,225.3,44.73,delivered,1260.69
23180,blue dart,clothing,77.51,truck,standard,west,"House 389, Punjabi Bagh, New Delhi",28.54313,77.0955,28.6417,77.22177,hot,51.8,34.19,delivered,361.57
23201,blue dart,furniture,20.11,van,express,central,"House 400, Rajouri Garden, New Delhi",28.72868,76.98502,28.6417,77.22177,cold,34,3.8,delayed,231.4
23204,blue dart,documents,27.27,van,standard,south,"House 498, Janakpuri, New Delhi",28.67595,77.29188,28.6417,77.22177,rainy,6.1,5.62,delivered,95.6674
23210,blue dart,cosmetics,37.24,ev bike,same day,east,"House 79, Hauz Khas, New Delhi",28.84931,77.01061,28.6417,77.22177,rainy,62.5,25.14,delivered,487.92
23225,blue dart,cosmetics,72.74,ev van,standard,east,"House 208, Chandni Chowk, New Delhi",28.49645,76.89759,28.6417,77.22177,stormy,175.4,46.01,delivered,1015.03
23232,blue dart,fragile items,20.88,ev bike,two day,east,"House 231, Patel Nagar, New Delhi",28.43367,77.27566,28.6417,77.22177,rainy,200.1,27.01,delivered,1081.53
23236,blue dart,cosmetics,54.71,scooter,standard,central,"House 27, Rajouri Garden, New Delhi",28.50199,77.3283,28.6417,77.22177,clear,118.3,36.78,delivered,701.84
23251,blue dart,electronics,18.33,bike,two day,north,"House 498, Janakpuri, New Delhi",28.59638,77.13716,28.6417,77.22177,hot,149.5,17.38,delivered,799.64
23254,blue dart,clothing,38.69,bike,standard,central,"House 369, Sarita Vihar, New Delhi",28.76121,76.91784,28.6417,77.22177,rainy,127.6,35.48,delivered,744.44
23257,blue dart,pharmacy,52.02,ev van,two day,central,"House 174, Okhla, New Delhi",28.57307,77.00777,28.6417,77.22177,foggy,186.1,33.27,delivered,1030.31
23265,blue dart,documents,24.48,ev van,same day,west,"House 342, Patel Nagar, New Delhi",28.53198,77.29502,28.6417,77.22177,clear,143.5,22.72,delivered,885.66
23268,blue dart,electronics,24.44,bike,standard,south,"House 148, Sarita Vihar, New Delhi",28.8616,77.11297,28.6417,77.22177,clear,99.5,27.33,delivered,579.49
23273,blue dart,clothing,59.67,ev bike,standard,east,"House 24, Ashok Vihar, New Delhi",28.48875,77.09152,28.6417,77.22177,stormy,59.2,35.08,delivered,401.24
23277,blue dart,fragile items,21.9,ev van,two day,east,"House 362, Pitampura, New Delhi",28.59176,77.25796,28.6417,77.22177,clear,127.6,37.58,delivered,750.74
23287,blue dart,groceries,60.85,bike,express,east,"House 473, Malviya Nagar, New Delhi",28.60529,76.93098,28.6417,77.22177,cold,227.7,12.32,delayed,1225.46
23289,blue dart,pharmacy,20.08,bike,same day,east,"House 208, Karol Bagh, New Delhi",28.77892,77.15268,28.6417,77.22177,clear,281.1,7.27,failed,1527.31
23291,blue dart,groceries,12.25,truck,same day,south,"House 128, Chandni Chowk, New Delhi",28.79822,77.22533,28.6417,77.22177,cold,97.4,19.47,delivered,645.41
23292,blue dart,cosmetics,68.14,van,standard,central,"House 401, Karol Bagh, New Delhi",28.69535,77.05318,28.6417,77.22177,stormy,20.6,21.97,delivered,168.91
23307,blue dart,documents,48.11,bike,two day,south,"House 482, Ashok Vihar, New Delhi",28.78081,77.07412,28.6417,77.22177,cold,275.9,35,delivered,1484.5
23310,blue dart,documents,35.43,ev bike,express,south,"House 461, Sarita Vihar, New Delhi",28.51857,76.96592,28.6417,77.22177,hot,79.3,2.64,delivered,454.42
23311,blue dart,pharmacy,29.25,truck,same day,east,"House 496, Malviya Nagar, New Delhi",28.687,76.99082,28.6417,77.22177,hot,8.4,25.79,delivered,219.37
23318,blue dart,pharmacy,3.58,van,standard,south,"House 21, Ashok Vihar, New Delhi",28.5965,77.08765,28.6417,77.22177,hot,85.8,45.17,delivered,564.51
23329,blue dart,electronics,66.05,van,express,south,"House 371, Patel Nagar, New Delhi",28.56353,77.08081,28.6417,77.22177,rainy,265,28.27,failed,1459.81
23343,blue dart,clothing,43.15,ev bike,two day,east,"House 34, Civil Lines, New Delhi",28.70057,77.23124,28.6417,77.22177,foggy,154,16.87,delivered,820.61
23345,blue dart,fragile items,70.81,van,same day,south,"House 254, Ashok Vihar, New Delhi",28.43716,76.94651,28.6417,77.22177,clear,241.8,4.13,delayed,1321.39
23352,blue dart,clothing,40.93,truck,two day,east,"House 74, Patel Nagar, New Delhi",28.59646,77.09421,28.6417,77.22177,cold,212.9,23.24,delivered,1134.22
23355,blue dart,clothing,47.51,ev van,same day,south,"House 87, Kirti Nagar, New Delhi",28.44087,77.33419,28.6417,77.22177,hot,92.6,49.52,delivered,712.91
23369,blue dart,groceries,59.91,van,same day,north,"House 422, Kirti Nagar, New Delhi",28.73099,77.05489,28.6417,77.22177,cold,225.3,19.66,delivered,1285.48
23374,blue dart,automobile parts,39.39,scooter,same day,east,"House 406, Malviya Nagar, New Delhi",28.50069,76.91596,28.6417,77.22177,hot,297.1,25.45,delivered,1632.7206
23382,blue dart,cosmetics,11.28,scooter,express,central,"House 224, Nehru Place, New Delhi",28.58956,77.27449,28.6417,77.22177,cold,92.6,26.77,delivered,593.31
23385,blue dart,furniture,67.49,ev van,express,west,"House 422, Connaught Place, New Delhi",28.56645,77.31535,28.6417,77.22177,rainy,102.8,46.86,delayed,704.58
23386,blue dart,groceries,24.85,van,express,central,"House 245, Model Town, New Delhi",28.78412,77.04698,28.6417,77.22177,foggy,88.7,37.96,failed,607.38
23389,blue dart,furniture,3.15,ev van,two day,west,"House 346, Shalimar Bagh, New Delhi",28.47317,76.94124,28.6417,77.22177,hot,248.4,4.02,delivered,1254.06
23406,blue dart,furniture,6.22,ev van,same day,north,"House 142, Lajpat Nagar, New Delhi",28.72415,77.31987,28.6417,77.22177,hot,276.4,19.81,failed,1541.43
23410,blue dart,electronics,64.26,bike,two day,west,"House 109, Lajpat Nagar, New Delhi",28.47034,76.96922,28.6417,77.22177,rainy,80.8,19.59,delivered,462.77
23437,blue dart,fragile items,33.89,ev van,standard,central,"House 218, Preet Vihar, New Delhi",28.86017,77.20406,28.6417,77.22177,stormy,133.2,45.15,delivered,801.45
23459,blue dart,automobile parts,6.65,van,standard,north,"House 422, Pitampura, New Delhi",28.8757,76.98154,28.6417,77.22177,clear,3.6,33.39,delivered,118.17
23460,blue dart,cosmetics,71.64,truck,two day,north,"House 350, Hauz Khas, New Delhi",28.50331,77.13197,28.6417,77.22177,cold,276.9,0.67,delivered,1385.76
23468,blue dart,pharmacy,17.45,van,express,east,"House 366, Patel Nagar, New Delhi",28.67625,76.84892,28.6417,77.22177,clear,190.6,47.11,delayed,1144.33
23475,blue dart,clothing,79.45,truck,express,central,"House 232, Connaught Place, New Delhi",28.49021,77.12132,28.6417,77.22177,rainy,8.2,25.15,delayed,166.45
23479,blue dart,electronics,58.46,ev van,express,west,"House 111, Saket, New Delhi",28.86171,76.85233,28.6417,77.22177,foggy,140.1,48.68,delayed,896.54
23491,blue dart,clothing,30.02,ev bike,standard,central,"House 398, Shalimar Bagh, New Delhi",28.722,77.01694,28.6417,77.22177,cold,139.8,36.59,delivered,808.77
23495,blue dart,pharmacy,30.46,bike,two day,south,"House 279, Kalkaji, New Delhi",28.64499,76.98447,28.6417,77.22177,clear,223.3,24.72,delivered,1190.66
23496,blue dart,fragile items,11.97,bike,same day,south,"House 162, Vasant Kunj, New Delhi",28.7081,76.98319,28.6417,77.22177,cold,113.6,36.77,delivered,778.31
23504,blue dart,cosmetics,78.69,truck,standard,central,"House 486, Lajpat Nagar, New Delhi",28.58333,77.26868,28.6417,77.22177,stormy,82.4,42.11,delivered,538.33
23519,blue dart,automobile parts,0.45,bike,express,south,"House 134, Saket, New Delhi",28.75149,77.09931,28.6417,77.22177,foggy,38.8,40.44,delayed,365.32
23528,blue dart,furniture,71.95,truck,express,west,"House 490, Tilak Nagar, New Delhi",28.63844,77.10231,28.6417,77.22177,hot,160.6,7,delayed,874
23529,blue dart,furniture,40.27,truck,standard,central,"House 366, Kalkaji, New Delhi",28.86645,77.02462,28.6417,77.22177,clear,252.7,34.27,delivered,1366.31
23543,blue dart,electronics,50.34,van,same day,east,"House 383, Sarita Vihar, New Delhi",28.56408,77.15442,28.6417,77.22177,rainy,72.6,48.83,delivered,609.49
23579,blue dart,documents,31.01,van,same day,north,"House 39, Model Town, New Delhi",28.63993,77.1047,28.6417,77.22177,foggy,174.1,18,delayed,1024.5
23580,blue dart,clothing,12.49,ev bike,standard,south,"House 17, Model Town, New Delhi",28.54769,77.22259,28.6417,77.22177,rainy,45.4,5.03,delivered,242.09
23588,blue dart,documents,10.27,ev bike,same day,north,"House 37, Pitampura, New Delhi",28.71144,77.05047,28.6417,77.22177,stormy,258.6,47.28,delayed,1534.84
23595,blue dart,furniture,68.67,ev bike,standard,west,"House 493, Connaught Place, New Delhi",28.4027,77.05115,28.6417,77.22177,hot,83.6,37.98,delivered,531.94
23598,blue dart,clothing,54.68,scooter,standard,west,"House 54, Tilak Nagar, New Delhi",28.55831,77.18813,28.6417,77.22177,hot,197.3,23.11,delivered,1055.83
23618,blue dart,automobile parts,73.63,van,standard,west,"House 139, Hauz Khas, New Delhi",28.61081,77.32581,28.6417,77.22177,stormy,44.8,10.21,delivered,254.63
23635,blue dart,pharmacy,53.61,ev van,same day,west,"House 498, Vasant Kunj, New Delhi",28.87783,77.03587,28.6417,77.22177,foggy,47.2,35.09,delivered,441.27
23656,blue dart,fragile items,32.31,bike,same day,north,"House 45, Janakpuri, New Delhi",28.40743,77.31328,28.6417,77.22177,cold,131.4,26.02,delivered,835.06
23662,blue dart,electronics,60.11,ev bike,express,east,"House 307, Pitampura, New Delhi",28.5375,76.92572,28.6417,77.22177,clear,13.2,37.16,delivered,227.48
23664,blue dart,automobile parts,69.4,scooter,express,north,"House 372, Chandni Chowk, New Delhi",28.67765,77.13912,28.6417,77.22177,cold,190.3,43.73,failed,1132.69
23697,blue dart,groceries,21.27,ev van,standard,east,"House 302, Mayur Vihar, New Delhi",28.6819,76.91065,28.6417,77.22177,clear,48.2,30.99,delivered,333.97
23698,blue dart,clothing,70.49,ev van,two day,south,"House 54, Mayur Vihar, New Delhi",28.52819,77.05813,28.6417,77.22177,stormy,119.9,16.82,delivered,649.96
23702,blue dart,fragile items,36.99,ev bike,two day,south,"House 462, Civil Lines, New Delhi",28.58033,77.26988,28.6417,77.22177,rainy,58.9,5.19,delivered,310.07
23705,blue dart,electronics,28.92,van,two day,south,"House 240, Pitampura, New Delhi",28.66482,77.01921,28.6417,77.22177,hot,217.6,37.25,delivered,1199.75
23709,blue dart,documents,16.96,ev bike,express,north,"House 340, Malviya Nagar, New Delhi",28.48808,77.12339,28.6417,77.22177,foggy,162.3,34.9,failed,966.2
23738,blue dart,automobile parts,55.07,ev bike,same day,south,"House 163, Civil Lines, New Delhi",28.62942,76.93306,28.6417,77.22177,stormy,45,32.47,delayed,422.41
23740,blue dart,pharmacy,45.77,ev van,standard,north,"House 90, Nehru Place, New Delhi",28.68242,77.08638,28.6417,77.22177,foggy,15.1,38.54,delivered,191.12
23755,blue dart,electronics,45.83,scooter,same day,central,"House 200, Green Park, New Delhi",28.40079,77.30357,28.6417,77.22177,rainy,210.8,43.85,delayed,1285.55
23757,blue dart,cosmetics,29.61,scooter,same day,central,"House 60, Vasant Kunj, New Delhi",28.83282,76.94188,28.6417,77.22177,stormy,101,26.01,delivered,683.03
23777,blue dart,groceries,1.28,ev bike,standard,west,"House 75, Rajouri Garden, New Delhi",28.64802,77.32206,28.6417,77.22177,stormy,4.5,1.63,delivered,95.6674
23779,blue dart,groceries,74.33,ev van,express,central,"House 441, Kirti Nagar, New Delhi",28.63146,76.98264,28.6417,77.22177,clear,180.7,30.78,delayed,1045.84
23783,blue dart,pharmacy,76.86,truck,standard,central,"House 480, Tilak Nagar, New Delhi",28.52405,76.90043,28.6417,77.22177,cold,289.7,16.77,delivered,1498.81
23784,blue dart,electronics,8.76,bike,two day,north,"House 340, Lajpat Nagar, New Delhi",28.71314,76.92603,28.6417,77.22177,hot,250.4,37.05,delivered,1363.15
23792,blue dart,furniture,60.03,van,express,central,"House 46, Shalimar Bagh, New Delhi",28.45257,77.34301,28.6417,77.22177,rainy,101.4,35.91,failed,664.73
23813,blue dart,groceries,56.49,ev bike,two day,south,"House 404, Dwarka, New Delhi",28.71229,77.17138,28.6417,77.22177,cold,62.3,46.99,delivered,452.47
23823,blue dart,electronics,47.55,truck,express,north,"House 387, Janakpuri, New Delhi",28.53941,76.94478,28.6417,77.22177,clear,297.1,31.47,delivered,1632.41
23827,blue dart,furniture,33.63,bike,standard,north,"House 235, Civil Lines, New Delhi",28.78501,77.02021,28.6417,77.22177,foggy,166.4,6.34,delivered,851.02
23850,blue dart,documents,63.78,truck,two day,central,"House 7, Pitampura, New Delhi",28.51611,77.24003,28.6417,77.22177,clear,274.4,7.89,delivered,1395.67
23866,blue dart,groceries,20.9,ev van,standard,north,"House 66, Green Park, New Delhi",28.83912,77.34382,28.6417,77.22177,stormy,136.4,0.8,delivered,684.4
23873,blue dart,pharmacy,39.5,ev van,two day,east,"House 494, Defence Colony, New Delhi",28.86998,76.91824,28.6417,77.22177,clear,231.3,15.67,delivered,1203.51
23881,blue dart,groceries,55.76,ev van,express,west,"House 114, Green Park, New Delhi",28.71783,76.90569,28.6417,77.22177,clear,128.7,14.02,delayed,735.56
23890,blue dart,cosmetics,36.6,truck,two day,west,"House 12, Janakpuri, New Delhi",28.41126,77.25382,28.6417,77.22177,rainy,297.1,38.04,delivered,1601.62
23894,blue dart,fragile items,19.65,truck,express,central,"House 358, Malviya Nagar, New Delhi",28.75151,76.95254,28.6417,77.22177,stormy,59.2,35.51,failed,452.53
23916,blue dart,pharmacy,46.07,ev bike,same day,east,"House 206, Ashok Vihar, New Delhi",28.77211,77.19725,28.6417,77.22177,hot,231.6,13.88,delivered,1299.64
23917,blue dart,pharmacy,60.18,scooter,same day,north,"House 59, Ashok Vihar, New Delhi",28.62542,77.23498,28.6417,77.22177,stormy,240,10.62,delayed,1331.86
23920,blue dart,cosmetics,33.28,van,two day,east,"House 28, Saket, New Delhi",28.83019,76.97403,28.6417,77.22177,rainy,163.6,41.33,delivered,941.99
23924,blue dart,electronics,64.68,truck,standard,north,"House 411, Mayur Vihar, New Delhi",28.45181,77.16913,28.6417,77.22177,rainy,41.4,10.54,delivered,238.62
23939,blue dart,fragile items,75.56,ev bike,express,west,"House 170, Kalkaji, New Delhi",28.61418,77.3435,28.6417,77.22177,cold,227.9,20.01,delayed,1249.53
23953,blue dart,pharmacy,39.54,truck,two day,north,"House 25, Sarita Vihar, New Delhi",28.66807,77.28296,28.6417,77.22177,clear,174.6,22.17,delivered,939.51
23963,blue dart,fragile items,79.3,ev bike,same day,west,"House 36, Civil Lines, New Delhi",28.64885,77.15005,28.6417,77.22177,clear,210,23.21,delivered,1219.63
23968,blue dart,documents,67.55,bike,same day,west,"House 444, Patel Nagar, New Delhi",28.81791,77.16921,28.6417,77.22177,cold,94.4,28.74,delivered,658.22
23970,blue dart,groceries,43.36,van,same day,west,"House 10, Patel Nagar, New Delhi",28.548,77.16595,28.6417,77.22177,cold,100.9,8.12,delivered,628.86
23976,blue dart,pharmacy,76.96,ev van,express,north,"House 308, Karol Bagh, New Delhi",28.86145,77.05151,28.6417,77.22177,stormy,41.8,46.76,failed,399.28
23989,blue dart,groceries,53.45,truck,express,south,"House 118, Okhla, New Delhi",28.64498,77.18392,28.6417,77.22177,hot,241.8,3.76,delivered,1270.28
23990,blue dart,cosmetics,27.6,scooter,same day,east,"House 490, Green Park, New Delhi",28.4111,76.89842,28.6417,77.22177,clear,9.6,11.74,delivered,183.22
24010,blue dart,groceries,43.5,bike,standard,north,"House 250, Saket, New Delhi",28.51955,76.86817,28.6417,77.22177,cold,19.1,32.16,delivered,191.98
24040,blue dart,fragile items,66.23,van,two day,east,"House 489, Patel Nagar, New Delhi",28.57186,76.88532,28.6417,77.22177,cold,203.3,28.54,delivered,1102.12
24055,blue dart,cosmetics,15.33,van,same day,south,"House 440, Preet Vihar, New Delhi",28.46421,77.24329,28.6417,77.22177,clear,21.7,21.4,delivered,272.7
